ID: flvm-3
Files already downloaded and verified
[trace] GlobalModelSend recv COORD 1605987267.5992513
[trace] LossFuncSend recv COORD 1605987267.6076767
[trace] ModelConfigSend recv COORD 1605987267.6094022
[trace] LocalTraining duration flvm-3 43.21428728103638
[trace] SendShare_95538499921 start flvm-2 1605987310.8304565
[trace] GetShare_43133103524 recv flvm-6 1605987310.834686
[trace] GetShare_26906938644 recv flvm-5 1605987310.8367712
[trace] GetShare_51796635742 recv flvm-7 1605987310.838595
[trace] GetShare_63106864611 recv flvm-4 1605987310.8404603
[trace] GetShare_56016124512 recv flvm-2 1605987310.8422225
[trace] SendShare_95538499921 end flvm-2 1605987310.8425055
[trace] SendShare_24751219541 start flvm-3 1605987310.8425176
[trace] GetShare_24751219541 recv flvm-3 1605987310.8428257
[trace] SendShare_24751219541 end flvm-3 1605987310.8428974
[trace] SendShare_20571938328 start flvm-4 1605987310.842906
[trace] SendShare_20571938328 end flvm-4 1605987310.8468363
[trace] SendShare_36580868826 start flvm-5 1605987310.8468492
[trace] SendShare_36580868826 end flvm-5 1605987310.8515892
[trace] SendShare_44203824807 start flvm-6 1605987310.8516004
[trace] SendShare_44203824807 end flvm-6 1605987310.8543367
[trace] SendShare_61052662553 start flvm-7 1605987310.8543487
[trace] SendShare_61052662553 end flvm-7 1605987310.8590722
[trace] EncryptParameter0 duration flvm-3 0.0294342041015625
[trace] MultiplyParameter0 duration flvm-3 0.008421897888183594
[trace] SendShare_35553891785 start flvm-2 1605987310.8678308
[trace] SendShare_35553891785 end flvm-2 1605987310.869387
[trace] SendShare_32476139641 start flvm-3 1605987310.8694084
[trace] GetShare_32476139641 recv flvm-3 1605987310.8696916
[trace] SendShare_32476139641 end flvm-3 1605987310.8697445
[trace] SendShare_52750919820 start flvm-4 1605987310.8697536
[trace] GetShare_36180342201 recv flvm-4 1605987310.8705587
[trace] SendShare_52750919820 end flvm-4 1605987310.8707206
[trace] SendShare_86784552669 start flvm-5 1605987310.870731
[trace] GetShare_64300738555 recv flvm-6 1605987310.8715737
[trace] SendShare_86784552669 end flvm-5 1605987310.8717391
[trace] SendShare_97503085232 start flvm-6 1605987310.8717494
[trace] SendShare_97503085232 end flvm-6 1605987310.8728092
[trace] SendShare_18868891921 start flvm-7 1605987310.8728201
[trace] SendShare_18868891921 end flvm-7 1605987310.8740578
[trace] EncryptParameter1 duration flvm-3 0.006402492523193359
[trace] GetShare_86566084858 recv flvm-2 1605987310.8749056
[trace] GetShare_96731388392 recv flvm-5 1605987310.87599
[trace] MultiplyParameter1 duration flvm-3 0.004550933837890625
[trace] SendShare_7209111661 start flvm-2 1605987310.8889346
[trace] GetShare_33979929513 recv flvm-7 1605987310.8917363
[trace] SendShare_7209111661 end flvm-2 1605987310.9869843
[trace] SendShare_44844510531 start flvm-3 1605987310.9870358
[trace] GetShare_44844510531 recv flvm-3 1605987310.9904373
[trace] SendShare_44844510531 end flvm-3 1605987310.990652
[trace] SendShare_40624336008 start flvm-4 1605987310.9906895
[trace] GetShare_46165695767 recv flvm-6 1605987311.1900592
[trace] SendShare_40624336008 end flvm-4 1605987311.1903412
[trace] SendShare_76419264444 start flvm-5 1605987311.1903532
[trace] GetShare_5313006928 recv flvm-4 1605987311.2931504
[trace] SendShare_76419264444 end flvm-5 1605987311.3000352
[trace] SendShare_84822312717 start flvm-6 1605987311.3000517
[trace] GetShare_32049115992 recv flvm-2 1605987311.4875174
[trace] SendShare_84822312717 end flvm-6 1605987311.4877522
[trace] SendShare_91178258043 start flvm-7 1605987311.4877634
[trace] GetShare_77746481373 recv flvm-7 1605987311.5879934
[trace] GetShare_49475398051 recv flvm-5 1605987311.6817853
[trace] SendShare_91178258043 end flvm-7 1605987311.8022804
[trace] EncryptParameter2 duration flvm-3 0.9222784042358398
[trace] GetShare_11391588325 recv flvm-6 1605987311.8112164
[trace] GetShare_51262478904 recv flvm-4 1605987311.9075484
[trace] MultiplyParameter2 duration flvm-3 0.11079812049865723
[trace] SendShare_56436523736 start flvm-2 1605987311.913664
[trace] GetShare_55047198133 recv flvm-2 1605987311.914526
[trace] SendShare_56436523736 end flvm-2 1605987311.915019
[trace] SendShare_58085075609 start flvm-3 1605987311.9150314
[trace] GetShare_58085075609 recv flvm-3 1605987311.9153488
[trace] SendShare_58085075609 end flvm-3 1605987311.9154146
[trace] SendShare_50478202109 start flvm-4 1605987311.9154236
[trace] SendShare_50478202109 end flvm-4 1605987311.916673
[trace] SendShare_70200906314 start flvm-5 1605987311.9167063
[trace] SendShare_70200906314 end flvm-5 1605987311.918261
[trace] SendShare_30009554490 start flvm-6 1605987311.9182937
[trace] SendShare_30009554490 end flvm-6 1605987312.0134885
[trace] SendShare_20845807872 start flvm-7 1605987312.013533
[trace] SendShare_20845807872 end flvm-7 1605987312.020992
[trace] EncryptParameter3 duration flvm-3 0.10767722129821777
[trace] MultiplyParameter3 duration flvm-3 0.1229238510131836
[trace] SendShare_72077964217 start flvm-2 1605987312.2186697
[trace] GetShare_58748133209 recv flvm-7 1605987312.241836
[trace] GetShare_34078008291 recv flvm-2 1605987312.847293
[trace] GetShare_26863915282 recv flvm-6 1605987313.4831939
[trace] GetShare_70215350444 recv flvm-5 1605987313.4839015
[trace] SendShare_72077964217 end flvm-2 1605987313.4943373
[trace] SendShare_80138488650 start flvm-3 1605987313.4943511
[trace] GetShare_80138488650 recv flvm-3 1605987313.5079072
[trace] SendShare_80138488650 end flvm-3 1605987313.5080366
[trace] SendShare_20937794736 start flvm-4 1605987313.508048
[trace] SendShare_20937794736 end flvm-4 1605987314.6601503
[trace] SendShare_66447290359 start flvm-5 1605987314.6602087
[trace] GetShare_54598176815 recv flvm-7 1605987315.294033
[trace] SendShare_66447290359 end flvm-5 1605987315.2955663
[trace] SendShare_76861702045 start flvm-6 1605987315.2955806
[trace] GetShare_28866742175 recv flvm-4 1605987316.4801383
[trace] GetShare_72395142758 recv flvm-6 1605987316.4815505
[trace] SendShare_76861702045 end flvm-6 1605987316.4817936
[trace] SendShare_22300060477 start flvm-7 1605987316.4818048
[trace] SendShare_22300060477 end flvm-7 1605987317.0639977
[trace] EncryptParameter4 duration flvm-3 4.91426157951355
[trace] GetShare_21951857944 recv flvm-5 1605987317.7938418
[trace] MultiplyParameter4 duration flvm-3 0.7351915836334229
[trace] SendShare_57613757407 start flvm-2 1605987317.7998602
[trace] SendShare_57613757407 end flvm-2 1605987317.8019893
[trace] SendShare_973020903 start flvm-3 1605987317.8020027
[trace] GetShare_973020903 recv flvm-3 1605987317.8024204
[trace] SendShare_973020903 end flvm-3 1605987317.8024824
[trace] SendShare_77897302562 start flvm-4 1605987317.8024914
