ID: flvm-5
Files already downloaded and verified
[trace] GetShare_21187067700 recv flvm-2 1605987337.5675638
[trace] GetShare_30081627112 recv flvm-7 1605987337.5705004
[trace] SendShare_87390855250 end flvm-3 1605987338.077802
[trace] SendShare_39238985626 start flvm-4 1605987338.0778599
[trace] GetShare_14070263785 recv flvm-3 1605987345.463725
[trace] GetShare_46378373613 recv flvm-4 1605987345.4653203
[trace] SendShare_39238985626 end flvm-4 1605987345.4659076
[trace] SendShare_85219304308 start flvm-5 1605987345.4659202
[trace] GetShare_85219304308 recv flvm-5 1605987345.476175
[trace] SendShare_85219304308 end flvm-5 1605987345.4763167
[trace] SendShare_21441586136 start flvm-6 1605987345.4763286
[trace] SendShare_21441586136 end flvm-6 1605987346.0275877
[trace] SendShare_86733779627 start flvm-7 1605987346.0276442
[trace] SendShare_86733779627 end flvm-7 1605987346.7105894
[trace] EncryptParameter8 duration flvm-5 13.65255618095398
[trace] GetShare_40824067322 recv flvm-6 1605987455.101111
[trace] GetShare_79730696535 recv flvm-3 1605987455.1079063
[trace] MultiplyParameter8 duration flvm-5 108.3974757194519
[trace] SendShare_79070942078 start flvm-2 1605987455.1089344
[trace] SendShare_79070942078 end flvm-2 1605987455.1129577
[trace] SendShare_62031173979 start flvm-3 1605987455.1129773
[trace] SendShare_62031173979 end flvm-3 1605987455.1153576
[trace] SendShare_38012708123 start flvm-4 1605987455.1153975
[trace] GetShare_40412915563 recv flvm-7 1605987458.9303071
[trace] SendShare_38012708123 end flvm-4 1605987458.9340713
[trace] SendShare_96068794247 start flvm-5 1605987458.934088
[trace] GetShare_96068794247 recv flvm-5 1605987458.9347491
[trace] SendShare_96068794247 end flvm-5 1605987458.9348483
[trace] SendShare_90478730575 start flvm-6 1605987458.934858
[trace] SendShare_90478730575 end flvm-6 1605987458.9369938
[trace] SendShare_85560883687 start flvm-7 1605987458.9370086
[trace] GetShare_74621599488 recv flvm-2 1605987462.9035623
[trace] SendShare_85560883687 end flvm-7 1605987462.9043603
[trace] EncryptParameter9 duration flvm-5 7.795860767364502
[trace] GetShare_81971671795 recv flvm-4 1605987471.2890375
