ID: flvm-5
Files already downloaded and verified
[trace] GlobalModelSend recv COORD 1605977045.343029
[trace] LossFuncSend recv COORD 1605977045.355643
[trace] ModelConfigSend recv COORD 1605977045.3564346
[trace] LocalTraining duration flvm-5 33.57663607597351
[trace] SendShare_58357622822 start flvm-2 1605977078.9365451
[trace] SendShare_58357622822 end flvm-2 1605977078.944371
[trace] SendShare_68102217767 start flvm-3 1605977078.9443865
[trace] SendShare_68102217767 end flvm-3 1605977086.33724
[trace] SendShare_58692544294 start flvm-4 1605977086.33728
[trace] GetShare_44106019045 recv flvm-6 1605977086.342282
[trace] GetShare_350075751 recv flvm-11 1605977086.3460429
[trace] GetShare_59114245905 recv flvm-9 1605977086.3483965
[trace] GetShare_13295935133 recv flvm-10 1605977086.3509617
[trace] GetShare_62512357699 recv flvm-4 1605977086.3529706
[trace] GetShare_42452693155 recv flvm-8 1605977086.3569007
[trace] SendShare_58692544294 end flvm-4 1605977086.3574712
[trace] SendShare_44755554926 start flvm-5 1605977086.3574843
[trace] GetShare_44755554926 recv flvm-5 1605977086.3578994
[trace] SendShare_44755554926 end flvm-5 1605977086.357962
[trace] SendShare_54297494463 start flvm-6 1605977086.3579712
[trace] SendShare_54297494463 end flvm-6 1605977086.360685
[trace] SendShare_72608064102 start flvm-7 1605977086.3606985
[trace] GetShare_73655697829 recv flvm-13 1605977086.3648348
[trace] SendShare_72608064102 end flvm-7 1605977086.3650231
[trace] SendShare_80499819814 start flvm-8 1605977086.3650336
[trace] GetShare_67783599738 recv flvm-2 1605977086.3682103
[trace] SendShare_80499819814 end flvm-8 1605977086.3684206
[trace] SendShare_76803015401 start flvm-9 1605977086.3684316
[trace] GetShare_43752465784 recv flvm-3 1605977086.371995
[trace] SendShare_76803015401 end flvm-9 1605977086.3742068
[trace] SendShare_33265859314 start flvm-10 1605977086.3742187
[trace] SendShare_33265859314 end flvm-10 1605977086.376723
[trace] SendShare_80287653727 start flvm-11 1605977086.376736
[trace] GetShare_23240628168 recv flvm-7 1605977086.383432
[trace] SendShare_80287653727 end flvm-11 1605977086.3839777
[trace] SendShare_3778392152 start flvm-12 1605977086.384007
[trace] SendShare_3778392152 end flvm-12 1605977093.2063217
[trace] SendShare_10417813866 start flvm-13 1605977093.206371
[trace] SendShare_10417813866 end flvm-13 1605977093.212748
[trace] EncryptParameter0 duration flvm-5 14.277328491210938
[trace] GetShare_93952755712 recv flvm-2 1605977093.228352
[trace] GetShare_69893010873 recv flvm-12 1605977093.2303298
[trace] GetShare_4032874706 recv flvm-4 1605977093.2307632
[trace] GetShare_66104487077 recv flvm-7 1605977093.232381
[trace] MultiplyParameter0 duration flvm-5 0.020000219345092773
[trace] SendShare_21837243249 start flvm-2 1605977093.2332175
[trace] GetShare_68429908112 recv flvm-3 1605977093.2345448
[trace] SendShare_21837243249 end flvm-2 1605977093.2347488
[trace] SendShare_38238217722 start flvm-3 1605977093.23476
[trace] GetShare_33324265375 recv flvm-10 1605977093.235417
[trace] SendShare_38238217722 end flvm-3 1605977093.2356892
[trace] SendShare_38114267935 start flvm-4 1605977093.235701
[trace] SendShare_38114267935 end flvm-4 1605977093.2367568
[trace] SendShare_74329294584 start flvm-5 1605977093.2367682
[trace] GetShare_74329294584 recv flvm-5 1605977093.237066
[trace] SendShare_74329294584 end flvm-5 1605977093.2371314
[trace] SendShare_25552554436 start flvm-6 1605977093.237139
[trace] SendShare_25552554436 end flvm-6 1605977093.2382843
[trace] SendShare_99208409634 start flvm-7 1605977093.2382958
[trace] GetShare_25409112337 recv flvm-13 1605977093.2389169
[trace] SendShare_99208409634 end flvm-7 1605977093.2398684
[trace] SendShare_78996373756 start flvm-8 1605977093.2399023
[trace] SendShare_78996373756 end flvm-8 1605977093.2447603
[trace] SendShare_39492600225 start flvm-9 1605977093.2447977
[trace] SendShare_39492600225 end flvm-9 1605977093.2462916
[trace] SendShare_42111255038 start flvm-10 1605977093.2463033
[trace] GetShare_67099069132 recv flvm-9 1605977093.2474287
[trace] GetShare_85195999975 recv flvm-6 1605977093.2502124
[trace] SendShare_42111255038 end flvm-10 1605977093.250675
[trace] SendShare_12254027786 start flvm-11 1605977093.2506857
[trace] SendShare_12254027786 end flvm-11 1605977093.255098
[trace] SendShare_76550978073 start flvm-12 1605977093.2551358
[trace] GetShare_85876758422 recv flvm-11 1605977093.2559
[trace] SendShare_76550978073 end flvm-12 1605977093.256224
[trace] SendShare_36700494262 start flvm-13 1605977093.2562368
[trace] GetShare_21787779917 recv flvm-8 1605977093.2568462
[trace] SendShare_36700494262 end flvm-13 1605977093.257842
[trace] EncryptParameter1 duration flvm-5 0.02494072914123535
[trace] MultiplyParameter1 duration flvm-5 0.0614471435546875
[trace] SendShare_18902167105 start flvm-2 1605977093.342062
[trace] GetShare_13978069969 recv flvm-12 1605977093.3857872
[trace] GetShare_85698284194 recv flvm-4 1605977093.6881924
[trace] SendShare_18902167105 end flvm-2 1605977093.6884353
[trace] SendShare_26384123317 start flvm-3 1605977093.6884475
[trace] GetShare_85325118429 recv flvm-7 1605977093.7863526
[trace] SendShare_26384123317 end flvm-3 1605977093.892504
[trace] SendShare_7445684129 start flvm-4 1605977093.8925443
[trace] GetShare_49485905061 recv flvm-9 1605977093.9973094
[trace] SendShare_7445684129 end flvm-4 1605977094.0908084
[trace] SendShare_77624464033 start flvm-5 1605977094.090849
[trace] GetShare_77624464033 recv flvm-5 1605977094.0943336
[trace] SendShare_77624464033 end flvm-5 1605977094.0945377
[trace] SendShare_38795618531 start flvm-6 1605977094.0945659
[trace] GetShare_46693291514 recv flvm-8 1605977094.294215
[trace] GetShare_96435299948 recv flvm-2 1605977094.3943794
[trace] SendShare_38795618531 end flvm-6 1605977094.3947875
[trace] SendShare_39155727891 start flvm-7 1605977094.3948007
[trace] GetShare_74767116005 recv flvm-13 1605977094.496891
[trace] SendShare_39155727891 end flvm-7 1605977094.498179
[trace] SendShare_98576546313 start flvm-8 1605977094.498194
[trace] GetShare_62486092250 recv flvm-11 1605977094.5984678
[trace] GetShare_5427923261 recv flvm-6 1605977094.694718
[trace] GetShare_85041642613 recv flvm-3 1605977094.7957978
[trace] SendShare_98576546313 end flvm-8 1605977094.7962515
[trace] SendShare_43028331391 start flvm-9 1605977094.7962646
[trace] GetShare_84715616551 recv flvm-12 1605977094.9010026
[trace] GetShare_83570862969 recv flvm-10 1605977094.999276
[trace] SendShare_43028331391 end flvm-9 1605977095.1994433
[trace] SendShare_65869872985 start flvm-10 1605977095.1994834
[trace] SendShare_65869872985 end flvm-10 1605977095.3060257
[trace] SendShare_92087922106 start flvm-11 1605977095.306066
[trace] SendShare_92087922106 end flvm-11 1605977095.4365776
[trace] SendShare_66082951770 start flvm-12 1605977095.4366035
[trace] SendShare_66082951770 end flvm-12 1605977095.5556014
[trace] SendShare_68430317898 start flvm-13 1605977095.555642
[trace] GetShare_13970463722 recv flvm-4 1605977095.5774949
[trace] GetShare_32540047830 recv flvm-7 1605977095.5781083
[trace] SendShare_68430317898 end flvm-13 1605977095.6785033
[trace] EncryptParameter2 duration flvm-5 2.357178211212158
[trace] MultiplyParameter2 duration flvm-5 0.09344983100891113
[trace] SendShare_82807858670 start flvm-2 1605977095.772889
[trace] SendShare_82807858670 end flvm-2 1605977095.7782211
[trace] SendShare_41027834945 start flvm-3 1605977095.7782423
[trace] SendShare_41027834945 end flvm-3 1605977095.7803552
[trace] SendShare_54031904649 start flvm-4 1605977095.7803736
[trace] GetShare_23854245919 recv flvm-2 1605977095.7821164
[trace] SendShare_54031904649 end flvm-4 1605977095.782388
[trace] SendShare_23418108662 start flvm-5 1605977095.7823987
[trace] GetShare_23418108662 recv flvm-5 1605977095.7827394
[trace] SendShare_23418108662 end flvm-5 1605977095.7827985
[trace] SendShare_94413033509 start flvm-6 1605977095.7828076
[trace] GetShare_344306820 recv flvm-13 1605977095.7835276
[trace] GetShare_48363735636 recv flvm-8 1605977095.7840426
[trace] SendShare_94413033509 end flvm-6 1605977095.7850792
[trace] SendShare_62081397051 start flvm-7 1605977095.785091
[trace] SendShare_62081397051 end flvm-7 1605977095.7863154
[trace] SendShare_51086449793 start flvm-8 1605977095.786497
[trace] SendShare_51086449793 end flvm-8 1605977095.7878253
[trace] SendShare_88616108330 start flvm-9 1605977095.7878373
[trace] SendShare_88616108330 end flvm-9 1605977095.8554573
[trace] SendShare_61359679954 start flvm-10 1605977095.8554993
[trace] SendShare_61359679954 end flvm-10 1605977095.8574982
[trace] SendShare_36534454981 start flvm-11 1605977095.8575335
[trace] SendShare_36534454981 end flvm-11 1605977095.862459
[trace] SendShare_77569425694 start flvm-12 1605977095.8625007
[trace] GetShare_21966696091 recv flvm-9 1605977095.8675086
[trace] SendShare_77569425694 end flvm-12 1605977095.8740282
[trace] SendShare_42165145533 start flvm-13 1605977095.8740416
[trace] SendShare_42165145533 end flvm-13 1605977095.976178
[trace] EncryptParameter3 duration flvm-5 0.20385527610778809
[trace] MultiplyParameter3 duration flvm-5 0.22111225128173828
[trace] SendShare_35352405451 start flvm-2 1605977096.3838217
[trace] GetShare_88385677313 recv flvm-6 1605977096.7455304
[trace] GetShare_73495090401 recv flvm-11 1605977096.7485125
[trace] GetShare_39859478669 recv flvm-12 1605977097.3340669
[trace] SendShare_35352405451 end flvm-2 1605977097.8801177
[trace] SendShare_90761169395 start flvm-3 1605977097.8801672
[trace] GetShare_77919139084 recv flvm-7 1605977098.5191534
[trace] GetShare_15086785242 recv flvm-10 1605977098.5205944
[trace] GetShare_62682510683 recv flvm-4 1605977099.0902553
[trace] SendShare_90761169395 end flvm-3 1605977099.1236966
[trace] SendShare_91598749413 start flvm-4 1605977099.123716
[trace] SendShare_91598749413 end flvm-4 1605977099.7131305
[trace] SendShare_9753606275 start flvm-5 1605977099.7131858
[trace] GetShare_9753606275 recv flvm-5 1605977099.7277188
[trace] SendShare_9753606275 end flvm-5 1605977099.7278714
[trace] SendShare_37505148601 start flvm-6 1605977099.7278833
[trace] GetShare_62533742445 recv flvm-3 1605977100.2619371
[trace] GetShare_93463128704 recv flvm-13 1605977100.8864827
[trace] GetShare_77481165990 recv flvm-9 1605977101.5075507
[trace] SendShare_37505148601 end flvm-6 1605977101.5080404
[trace] SendShare_19826346055 start flvm-7 1605977101.5080585
[trace] GetShare_41730595084 recv flvm-8 1605977102.1205065
[trace] SendShare_19826346055 end flvm-7 1605977102.1209874
[trace] SendShare_90991893323 start flvm-8 1605977102.1210012
[trace] SendShare_90991893323 end flvm-8 1605977102.7095547
[trace] SendShare_30739110026 start flvm-9 1605977102.709593
[trace] GetShare_20525393755 recv flvm-6 1605977103.3217666
[trace] SendShare_30739110026 end flvm-9 1605977103.3222315
[trace] SendShare_74109320754 start flvm-10 1605977103.3222454
[trace] GetShare_65048289222 recv flvm-11 1605977103.9229338
[trace] GetShare_4728724243 recv flvm-2 1605977104.5264292
[trace] SendShare_74109320754 end flvm-10 1605977104.5277047
[trace] SendShare_12873002519 start flvm-11 1605977104.527719
[trace] GetShare_33138777657 recv flvm-12 1605977105.1604245
[trace] GetShare_6815953548 recv flvm-10 1605977106.344822
[trace] SendShare_12873002519 end flvm-11 1605977106.9582322
[trace] SendShare_29670454432 start flvm-12 1605977106.95828
[trace] SendShare_29670454432 end flvm-12 1605977107.6195157
[trace] SendShare_82816296534 start flvm-13 1605977107.619567
[trace] GetShare_55349805169 recv flvm-7 1605977107.7035525
[trace] GetShare_24366059169 recv flvm-4 1605977107.7212672
[trace] GetShare_78272344811 recv flvm-3 1605977108.306107
[trace] SendShare_82816296534 end flvm-13 1605977108.3064723
[trace] EncryptParameter4 duration flvm-5 12.10233998298645
[trace] MultiplyParameter4 duration flvm-5 0.5842554569244385
[trace] SendShare_64635734718 start flvm-2 1605977108.8917687
[trace] SendShare_64635734718 end flvm-2 1605977108.8944323
[trace] SendShare_4557441659 start flvm-3 1605977108.8944561
[trace] SendShare_4557441659 end flvm-3 1605977108.896655
[trace] SendShare_311496984 start flvm-4 1605977108.8966794
[trace] SendShare_311496984 end flvm-4 1605977108.8986568
[trace] SendShare_8984567908 start flvm-5 1605977108.8986924
[trace] GetShare_8984567908 recv flvm-5 1605977108.8994675
[trace] SendShare_8984567908 end flvm-5 1605977108.8995228
[trace] SendShare_65385201427 start flvm-6 1605977108.8995314
[trace] SendShare_65385201427 end flvm-6 1605977108.9193113
[trace] SendShare_53365808662 start flvm-7 1605977108.9193473
[trace] SendShare_53365808662 end flvm-7 1605977108.9243402
[trace] SendShare_41436539859 start flvm-8 1605977108.9243784
[trace] SendShare_41436539859 end flvm-8 1605977108.9270697
[trace] SendShare_16708263913 start flvm-9 1605977108.9271078
[trace] SendShare_16708263913 end flvm-9 1605977108.9306974
[trace] SendShare_45958122307 start flvm-10 1605977108.930711
[trace] SendShare_45958122307 end flvm-10 1605977109.3634748
[trace] SendShare_8251476764 start flvm-11 1605977109.36352
[trace] SendShare_8251476764 end flvm-11 1605977109.4479752
[trace] SendShare_58511414576 start flvm-12 1605977109.448016
[trace] SendShare_58511414576 end flvm-12 1605977109.5642984
[trace] SendShare_52698721024 start flvm-13 1605977109.5643451
[trace] SendShare_52698721024 end flvm-13 1605977109.6334631
[trace] EncryptParameter5 duration flvm-5 0.7425031661987305
[trace] MultiplyParameter5 duration flvm-5 0.592435359954834
[trace] SendShare_70721923353 start flvm-2 1605977110.4292653
[trace] GetShare_92482949660 recv flvm-13 1605977111.420528
[trace] GetShare_82434001768 recv flvm-9 1605977111.4227335
[trace] GetShare_25899853615 recv flvm-4 1605977112.2236392
[trace] GetShare_43754621167 recv flvm-8 1605977112.225856
[trace] SendShare_70721923353 end flvm-2 1605977112.226107
[trace] SendShare_29392046797 start flvm-3 1605977112.2261188
[trace] GetShare_31717338027 recv flvm-7 1605977113.7546268
[trace] GetShare_92990714583 recv flvm-11 1605977113.7559857
[trace] SendShare_29392046797 end flvm-3 1605977113.7599015
[trace] SendShare_44943012252 start flvm-4 1605977113.759914
[trace] GetShare_17256388112 recv flvm-6 1605977113.7870533
[trace] SendShare_44943012252 end flvm-4 1605977114.5510778
[trace] SendShare_40110827569 start flvm-5 1605977114.5511272
[trace] GetShare_40110827569 recv flvm-5 1605977114.5653927
[trace] SendShare_40110827569 end flvm-5 1605977114.5655296
[trace] SendShare_28497275786 start flvm-6 1605977114.565541
[trace] GetShare_61784162539 recv flvm-10 1605977114.589931
[trace] SendShare_28497275786 end flvm-6 1605977115.373455
[trace] SendShare_55168729458 start flvm-7 1605977115.3735054
[trace] GetShare_61831806892 recv flvm-2 1605977115.9810307
[trace] GetShare_63627517870 recv flvm-12 1605977116.0248375
[trace] SendShare_55168729458 end flvm-7 1605977116.1433644
[trace] SendShare_9055921088 start flvm-8 1605977116.1433876
[trace] GetShare_89514807238 recv flvm-9 1605977117.6117392
[trace] SendShare_9055921088 end flvm-8 1605977118.354245
[trace] SendShare_30540330428 start flvm-9 1605977118.3542912
[trace] GetShare_77646938590 recv flvm-8 1605977119.209926
[trace] SendShare_30540330428 end flvm-9 1605977119.210419
[trace] SendShare_89199427069 start flvm-10 1605977119.2104335
[trace] GetShare_88872414763 recv flvm-13 1605977120.020889
[trace] GetShare_80190448590 recv flvm-3 1605977120.0224388
[trace] GetShare_72419208126 recv flvm-11 1605977120.866047
[trace] SendShare_89199427069 end flvm-10 1605977120.8668153
[trace] SendShare_93391423834 start flvm-11 1605977120.866833
[trace] GetShare_52294479122 recv flvm-6 1605977121.718265
[trace] GetShare_37921471557 recv flvm-10 1605977122.5194793
[trace] SendShare_93391423834 end flvm-11 1605977122.5803273
[trace] SendShare_23796183700 start flvm-12 1605977122.580371
[trace] SendShare_23796183700 end flvm-12 1605977123.390276
[trace] SendShare_49621948793 start flvm-13 1605977123.3903265
[trace] GetShare_57767752806 recv flvm-12 1605977125.008621
[trace] SendShare_49621948793 end flvm-13 1605977125.0105143
[trace] EncryptParameter6 duration flvm-5 14.779688596725464
[trace] GetShare_85099716759 recv flvm-2 1605977125.7455673
[trace] GetShare_85478802314 recv flvm-4 1605977126.492404
