ID: flvm-7
Files already downloaded and verified
[trace] GetShare_38313734194 recv flvm-3 1605977109.4931307
[trace] MultiplyParameter5 duration flvm-7 0.7445681095123291
[trace] SendShare_85689368794 start flvm-2 1605977109.8242462
[trace] SendShare_85689368794 end flvm-2 1605977111.3304346
[trace] SendShare_91801158197 start flvm-3 1605977111.33048
[trace] GetShare_62300376957 recv flvm-13 1605977111.4251266
[trace] GetShare_47012133688 recv flvm-9 1605977111.4273953
[trace] SendShare_91801158197 end flvm-3 1605977112.1546035
[trace] SendShare_63612464718 start flvm-4 1605977112.1546466
[trace] GetShare_76944436700 recv flvm-8 1605977112.2326262
[trace] SendShare_63612464718 end flvm-4 1605977112.9398654
[trace] SendShare_31717338027 start flvm-5 1605977112.9399068
[trace] SendShare_31717338027 end flvm-5 1605977113.7558157
[trace] SendShare_77100029536 start flvm-6 1605977113.7558649
[trace] GetShare_79896607944 recv flvm-11 1605977113.784792
[trace] GetShare_29293199328 recv flvm-6 1605977113.7897696
[trace] GetShare_54217045162 recv flvm-4 1605977115.3068998
[trace] GetShare_94282185053 recv flvm-10 1605977115.309286
[trace] SendShare_77100029536 end flvm-6 1605977115.3095133
[trace] SendShare_85993038038 start flvm-7 1605977115.3095238
[trace] GetShare_85993038038 recv flvm-7 1605977115.3211749
[trace] SendShare_85993038038 end flvm-7 1605977115.321293
[trace] SendShare_84031054308 start flvm-8 1605977115.3213038
[trace] GetShare_55168729458 recv flvm-5 1605977116.1427486
[trace] GetShare_44030884520 recv flvm-12 1605977116.143613
[trace] SendShare_84031054308 end flvm-8 1605977116.8978786
[trace] SendShare_91797662842 start flvm-9 1605977116.8979278
[trace] GetShare_23263765575 recv flvm-2 1605977117.4641461
[trace] SendShare_91797662842 end flvm-9 1605977118.3159978
[trace] SendShare_65388419857 start flvm-10 1605977118.3160412
[trace] GetShare_37679953123 recv flvm-9 1605977119.952519
[trace] SendShare_65388419857 end flvm-10 1605977119.9528582
[trace] SendShare_96777898187 start flvm-11 1605977119.9528706
[trace] GetShare_6122055101 recv flvm-8 1605977121.5059588
[trace] SendShare_96777898187 end flvm-11 1605977121.5065174
[trace] SendShare_93838857454 start flvm-12 1605977121.50653
[trace] GetShare_46373905741 recv flvm-3 1605977121.5289533
[trace] GetShare_5704409142 recv flvm-13 1605977122.2725873
[trace] GetShare_69674489671 recv flvm-6 1605977123.0620446
[trace] GetShare_24116650591 recv flvm-11 1605977124.213312
[trace] GetShare_2430560539 recv flvm-10 1605977125.020753
[trace] SendShare_93838857454 end flvm-12 1605977125.0224223
[trace] SendShare_78157197091 start flvm-13 1605977125.0224402
[trace] SendShare_78157197091 end flvm-13 1605977125.8986564
[trace] EncryptParameter6 duration flvm-7 16.260180473327637
[trace] GetShare_19474637570 recv flvm-12 1605977126.9928765
[trace] GetShare_60852522713 recv flvm-4 1605977126.9935694
[trace] GetShare_12026568952 recv flvm-2 1605977128.0233696
[trace] GetShare_87725118298 recv flvm-5 1605977128.0244997
[trace] MultiplyParameter6 duration flvm-7 2.8341612815856934
[trace] SendShare_88041826796 start flvm-2 1605977128.7338734
[trace] SendShare_88041826796 end flvm-2 1605977128.7372549
[trace] SendShare_16409170645 start flvm-3 1605977128.7372744
[trace] SendShare_16409170645 end flvm-3 1605977128.7401602
[trace] SendShare_31545174793 start flvm-4 1605977128.7401721
[trace] SendShare_31545174793 end flvm-4 1605977128.7414415
[trace] SendShare_39423400212 start flvm-5 1605977128.7414527
[trace] SendShare_39423400212 end flvm-5 1605977128.8651397
[trace] SendShare_93755931221 start flvm-6 1605977128.865181
[trace] SendShare_93755931221 end flvm-6 1605977128.8677723
[trace] SendShare_22505090344 start flvm-7 1605977128.8678086
[trace] GetShare_22505090344 recv flvm-7 1605977128.8688083
[trace] SendShare_22505090344 end flvm-7 1605977128.868977
[trace] SendShare_23480447823 start flvm-8 1605977128.8690038
[trace] SendShare_23480447823 end flvm-8 1605977128.872364
[trace] SendShare_10515509905 start flvm-9 1605977128.872376
[trace] SendShare_10515509905 end flvm-9 1605977129.59055
[trace] SendShare_77661522089 start flvm-10 1605977129.5905976
[trace] SendShare_77661522089 end flvm-10 1605977129.593002
[trace] SendShare_38097623813 start flvm-11 1605977129.5930383
[trace] SendShare_38097623813 end flvm-11 1605977129.594932
[trace] SendShare_32124713548 start flvm-12 1605977129.594965
[trace] SendShare_32124713548 end flvm-12 1605977129.5977695
[trace] SendShare_46956751206 start flvm-13 1605977129.5978112
[trace] GetShare_37476696569 recv flvm-8 1605977129.67859
[trace] GetShare_16996939436 recv flvm-3 1605977130.4479094
[trace] SendShare_46956751206 end flvm-13 1605977130.4483027
[trace] EncryptParameter7 duration flvm-7 1.7150990962982178
[trace] MultiplyParameter7 duration flvm-7 0.8839211463928223
[trace] SendShare_56598800913 start flvm-2 1605977131.433154
[trace] GetShare_64684179274 recv flvm-6 1605977131.620828
[trace] GetShare_47629083163 recv flvm-9 1605977131.6228886
[trace] SendShare_56598800913 end flvm-2 1605977132.4166198
[trace] SendShare_21433936995 start flvm-3 1605977132.416639
[trace] GetShare_60871109869 recv flvm-13 1605977132.6872487
[trace] GetShare_12883396312 recv flvm-11 1605977132.6886284
[trace] GetShare_99196083284 recv flvm-10 1605977132.6891334
[trace] SendShare_21433936995 end flvm-3 1605977133.1917224
[trace] SendShare_2457373246 start flvm-4 1605977133.1917627
[trace] GetShare_61185177533 recv flvm-4 1605977133.7075353
[trace] SendShare_2457373246 end flvm-4 1605977133.7202363
[trace] SendShare_34786287733 start flvm-5 1605977133.7202516
[trace] SendShare_34786287733 end flvm-5 1605977134.2743728
[trace] SendShare_49443616678 start flvm-6 1605977134.274417
[trace] GetShare_26388883190 recv flvm-5 1605977134.816634
[trace] SendShare_49443616678 end flvm-6 1605977134.8170178
[trace] SendShare_24080416258 start flvm-7 1605977134.8170316
[trace] GetShare_24080416258 recv flvm-7 1605977134.8251367
[trace] SendShare_24080416258 end flvm-7 1605977134.8252404
[trace] SendShare_16835909061 start flvm-8 1605977134.8252516
[trace] GetShare_23061031348 recv flvm-12 1605977134.8621466
[trace] SendShare_16835909061 end flvm-8 1605977135.3898642
[trace] SendShare_82912932835 start flvm-9 1605977135.3899107
[trace] SendShare_82912932835 end flvm-9 1605977135.9330702
[trace] SendShare_21238978328 start flvm-10 1605977135.9331164
[trace] GetShare_67539511426 recv flvm-8 1605977136.4556382
[trace] SendShare_21238978328 end flvm-10 1605977136.4834118
[trace] SendShare_17222488325 start flvm-11 1605977136.483431
[trace] GetShare_37586731190 recv flvm-9 1605977137.0301821
[trace] SendShare_17222488325 end flvm-11 1605977137.054815
[trace] SendShare_98790555370 start flvm-12 1605977137.054832
[trace] SendShare_98790555370 end flvm-12 1605977137.6260529
[trace] SendShare_86692267636 start flvm-13 1605977137.6260998
[trace] GetShare_35885570020 recv flvm-4 1605977138.744767
[trace] GetShare_71440160163 recv flvm-6 1605977139.2470453
[trace] GetShare_30594264626 recv flvm-2 1605977139.247777
[trace] SendShare_86692267636 end flvm-13 1605977139.2479954
[trace] EncryptParameter8 duration flvm-7 7.912242650985718
[trace] GetShare_53526326562 recv flvm-11 1605977139.7440991
[trace] GetShare_8818136336 recv flvm-3 1605977140.4765394
[trace] MultiplyParameter8 duration flvm-7 1.6454885005950928
[trace] SendShare_17987762736 start flvm-2 1605977140.8945663
[trace] SendShare_17987762736 end flvm-2 1605977141.0010993
[trace] SendShare_89050580694 start flvm-3 1605977141.0011375
[trace] SendShare_89050580694 end flvm-3 1605977141.0051305
[trace] SendShare_18123017860 start flvm-4 1605977141.005167
[trace] SendShare_18123017860 end flvm-4 1605977141.0073082
[trace] SendShare_40386059032 start flvm-5 1605977141.0073686
[trace] GetShare_63638757265 recv flvm-10 1605977141.8674574
[trace] GetShare_38368892751 recv flvm-8 1605977141.8681154
[trace] SendShare_40386059032 end flvm-5 1605977141.8697443
[trace] SendShare_53480969307 start flvm-6 1605977141.8697567
[trace] SendShare_53480969307 end flvm-6 1605977141.9749992
[trace] SendShare_35298631892 start flvm-7 1605977141.9750364
[trace] GetShare_35298631892 recv flvm-7 1605977141.9758093
[trace] SendShare_35298631892 end flvm-7 1605977141.9759285
[trace] SendShare_39081165337 start flvm-8 1605977141.9759483
[trace] GetShare_45919156868 recv flvm-13 1605977142.5110605
[trace] SendShare_39081165337 end flvm-8 1605977142.5114217
[trace] SendShare_24472254660 start flvm-9 1605977142.5114338
[trace] GetShare_40233727011 recv flvm-12 1605977143.0900798
[trace] GetShare_50122419661 recv flvm-9 1605977143.0907445
[trace] SendShare_24472254660 end flvm-9 1605977143.0909715
[trace] SendShare_1465543192 start flvm-10 1605977143.0909824
[trace] GetShare_21227142603 recv flvm-5 1605977143.0918498
[trace] SendShare_1465543192 end flvm-10 1605977143.093231
[trace] SendShare_33410079773 start flvm-11 1605977143.0932431
[trace] SendShare_33410079773 end flvm-11 1605977143.6012113
[trace] SendShare_24893503503 start flvm-12 1605977143.6012552
[trace] SendShare_24893503503 end flvm-12 1605977143.604416
[trace] SendShare_90275342919 start flvm-13 1605977143.6044552
[trace] SendShare_90275342919 end flvm-13 1605977143.6086333
[trace] EncryptParameter9 duration flvm-7 2.7148165702819824
[trace] GetShare_75536106771 recv flvm-3 1605977145.427523
[trace] GetShare_19773294916 recv flvm-6 1605977147.5729651
[trace] MultiplyParameter9 duration flvm-7 3.9857847690582275
[trace] SendShare_74316436433 start flvm-2 1605977148.4610589
[trace] GetShare_75450072555 recv flvm-12 1605977151.4955065
[trace] GetShare_61489009777 recv flvm-13 1605977151.4972212
[trace] GetShare_7385056221 recv flvm-10 1605977155.3392158
[trace] GetShare_41284346854 recv flvm-11 1605977155.6894479
[trace] GetShare_84519555002 recv flvm-2 1605977158.7208092
[trace] GetShare_75365371917 recv flvm-4 1605977167.3041608
[trace] SendShare_74316436433 end flvm-2 1605977167.3068354
[trace] SendShare_72253588182 start flvm-3 1605977167.306851
[trace] GetShare_87655729775 recv flvm-8 1605977171.3092692
[trace] SendShare_72253588182 end flvm-3 1605977171.3306625
[trace] SendShare_78037133469 start flvm-4 1605977171.3306935
[trace] GetShare_16396007367 recv flvm-5 1605977179.0847423
[trace] SendShare_78037133469 end flvm-4 1605977179.0861084
[trace] SendShare_25344098884 start flvm-5 1605977179.086123
[trace] GetShare_94423541267 recv flvm-3 1605977182.547159
[trace] GetShare_21282059957 recv flvm-9 1605977186.920732
[trace] GetShare_24906197085 recv flvm-6 1605977190.6558776
[trace] SendShare_25344098884 end flvm-5 1605977190.6578286
[trace] SendShare_1459067052 start flvm-6 1605977190.657844
[trace] SendShare_1459067052 end flvm-6 1605977194.8806076
[trace] SendShare_45952559551 start flvm-7 1605977194.8806343
[trace] GetShare_45952559551 recv flvm-7 1605977195.0693493
[trace] SendShare_45952559551 end flvm-7 1605977195.0704222
[trace] SendShare_49584350771 start flvm-8 1605977195.0704384
[trace] GetShare_66278189736 recv flvm-2 1605977195.3097806
[trace] GetShare_39360458091 recv flvm-13 1605977202.6860037
[trace] SendShare_49584350771 end flvm-8 1605977202.7664654
[trace] SendShare_19828848940 start flvm-9 1605977202.7666423
[trace] GetShare_2848677969 recv flvm-12 1605977208.176716
[trace] SendShare_19828848940 end flvm-9 1605977208.178171
[trace] SendShare_48636602472 start flvm-10 1605977208.178187
[trace] GetShare_4988135622 recv flvm-11 1605977215.0753574
[trace] SendShare_48636602472 end flvm-10 1605977215.0774174
[trace] SendShare_92885167377 start flvm-11 1605977215.0774364
[trace] GetShare_28811237978 recv flvm-10 1605977221.0746644
[trace] SendShare_92885167377 end flvm-11 1605977221.0768085
[trace] SendShare_67991806009 start flvm-12 1605977221.0768366
[trace] SendShare_67991806009 end flvm-12 1605977225.2025876
[trace] SendShare_33617363791 start flvm-13 1605977225.2026417
[trace] GetShare_89096569623 recv flvm-3 1605977229.1197646
[trace] GetShare_74631309331 recv flvm-5 1605977229.1239634
[trace] GetShare_78929272995 recv flvm-4 1605977229.1278114
[trace] SendShare_33617363791 end flvm-13 1605977229.4905252
[trace] EncryptParameter10 duration flvm-7 81.89060497283936
[trace] GetShare_33873794474 recv flvm-9 1605977233.3928313
[trace] GetShare_34398331069 recv flvm-2 1605977241.6196694
[trace] GetShare_27960539563 recv flvm-8 1605977241.6311266
[trace] MultiplyParameter10 duration flvm-7 12.131872653961182
[trace] SendShare_71763032689 start flvm-2 1605977241.635918
[trace] SendShare_71763032689 end flvm-2 1605977241.967174
[trace] SendShare_12911510409 start flvm-3 1605977241.967211
[trace] SendShare_12911510409 end flvm-3 1605977242.2131479
[trace] SendShare_28035641884 start flvm-4 1605977242.2131853
[trace] SendShare_28035641884 end flvm-4 1605977242.2231731
[trace] SendShare_5905364407 start flvm-5 1605977242.2231927
[trace] SendShare_5905364407 end flvm-5 1605977242.2300262
[trace] SendShare_55410430387 start flvm-6 1605977242.2300377
[trace] SendShare_55410430387 end flvm-6 1605977242.2364361
[trace] SendShare_76160977575 start flvm-7 1605977242.2364726
[trace] GetShare_76160977575 recv flvm-7 1605977242.237411
[trace] SendShare_76160977575 end flvm-7 1605977242.2375846
[trace] SendShare_61432471970 start flvm-8 1605977242.2376108
[trace] SendShare_61432471970 end flvm-8 1605977245.6514692
[trace] SendShare_77502054250 start flvm-9 1605977245.6515179
[trace] SendShare_77502054250 end flvm-9 1605977251.2972572
[trace] SendShare_68523779108 start flvm-10 1605977251.2973003
[trace] SendShare_68523779108 end flvm-10 1605977251.3045433
[trace] SendShare_54000729740 start flvm-11 1605977251.3045595
[trace] SendShare_54000729740 end flvm-11 1605977251.3100588
[trace] SendShare_21280325822 start flvm-12 1605977251.3100739
[trace] SendShare_21280325822 end flvm-12 1605977251.3202553
[trace] SendShare_20672807612 start flvm-13 1605977251.3202686
[trace] GetShare_29540740300 recv flvm-6 1605977251.7546878
[trace] GetShare_22614248993 recv flvm-12 1605977251.7661197
[trace] SendShare_20672807612 end flvm-13 1605977255.1977017
[trace] EncryptParameter11 duration flvm-7 13.562829971313477
[trace] GetShare_93834770375 recv flvm-13 1605977266.5582716
[trace] GetShare_41794339522 recv flvm-10 1605977267.1591494
[trace] GetShare_68760787439 recv flvm-11 1605977267.1847944
[trace] MultiplyParameter11 duration flvm-7 20.469508409500122
[trace] SendShare_21174100328 start flvm-2 1605977279.1628819
[trace] GetShare_25158733799 recv flvm-3 1605977304.6861937
[trace] GetShare_62311881371 recv flvm-9 1605977357.4241354
[trace] SendShare_21174100328 end flvm-2 1605977357.4280655
[trace] SendShare_24896108682 start flvm-3 1605977357.4280818
