ID: flvm-2
Files already downloaded and verified
[trace] GlobalModelSend recv COORD 1605977044.7070632
[trace] LossFuncSend recv COORD 1605977044.7202117
[trace] ModelConfigSend recv COORD 1605977044.7214959
[trace] LocalTraining duration flvm-2 29.643194675445557
[trace] SendShare_2704536681 start flvm-2 1605977074.373083
[trace] GetShare_2704536681 recv flvm-2 1605977074.3736458
[trace] SendShare_2704536681 end flvm-2 1605977074.3737361
[trace] SendShare_59212051073 start flvm-3 1605977074.3737457
[trace] GetShare_34813109021 recv flvm-7 1605977074.3761384
[trace] GetShare_46874842295 recv flvm-4 1605977075.1439557
[trace] GetShare_46589885691 recv flvm-10 1605977075.807258
[trace] GetShare_74941815391 recv flvm-8 1605977077.002275
[trace] GetShare_58357622822 recv flvm-5 1605977078.942801
[trace] GetShare_10573808467 recv flvm-13 1605977079.4543967
[trace] GetShare_22948990764 recv flvm-11 1605977080.875397
[trace] GetShare_52900306941 recv flvm-9 1605977085.4598324
[trace] GetShare_22675876131 recv flvm-6 1605977086.177041
[trace] GetShare_8193923716 recv flvm-3 1605977086.3322806
[trace] SendShare_59212051073 end flvm-3 1605977086.3449783
[trace] SendShare_62193686579 start flvm-4 1605977086.3449922
[trace] SendShare_62193686579 end flvm-4 1605977086.3650727
[trace] SendShare_67783599738 start flvm-5 1605977086.3650877
[trace] SendShare_67783599738 end flvm-5 1605977086.3679774
[trace] SendShare_75780751376 start flvm-6 1605977086.3679938
[trace] SendShare_75780751376 end flvm-6 1605977086.3708313
[trace] SendShare_15879911887 start flvm-7 1605977086.3708458
[trace] SendShare_15879911887 end flvm-7 1605977086.376988
[trace] SendShare_875982669 start flvm-8 1605977086.3770025
[trace] SendShare_875982669 end flvm-8 1605977086.3807454
[trace] SendShare_10663635279 start flvm-9 1605977086.3807576
[trace] SendShare_10663635279 end flvm-9 1605977086.3831406
[trace] SendShare_46911539574 start flvm-10 1605977086.3831518
[trace] SendShare_46911539574 end flvm-10 1605977086.3868432
[trace] SendShare_24114825686 start flvm-11 1605977086.3868551
[trace] SendShare_24114825686 end flvm-11 1605977086.3900392
[trace] SendShare_50979263924 start flvm-12 1605977086.390051
[trace] GetShare_14043491913 recv flvm-12 1605977093.2001138
[trace] SendShare_50979263924 end flvm-12 1605977093.2004027
[trace] SendShare_6028820079 start flvm-13 1605977093.2004251
[trace] SendShare_6028820079 end flvm-13 1605977093.209114
[trace] EncryptParameter0 duration flvm-2 18.83674383163452
[trace] MultiplyParameter0 duration flvm-2 0.014592409133911133
[trace] SendShare_27676822962 start flvm-2 1605977093.224179
[trace] GetShare_27676822962 recv flvm-2 1605977093.2245076
[trace] SendShare_27676822962 end flvm-2 1605977093.2245607
[trace] SendShare_94779107188 start flvm-3 1605977093.2245688
[trace] GetShare_72647150690 recv flvm-4 1605977093.225179
[trace] GetShare_91779248772 recv flvm-7 1605977093.225527
[trace] SendShare_94779107188 end flvm-3 1605977093.225711
[trace] SendShare_12215735134 start flvm-4 1605977093.225722
[trace] SendShare_12215735134 end flvm-4 1605977093.2269137
[trace] SendShare_93952755712 start flvm-5 1605977093.2269247
