ID: flvm-9
Files already downloaded and verified
[trace] GlobalModelSend recv COORD 1605977044.678341
[trace] LossFuncSend recv COORD 1605977044.6855175
[trace] ModelConfigSend recv COORD 1605977044.6866992
[trace] LocalTraining duration flvm-9 40.76658630371094
[trace] SendShare_52900306941 start flvm-2 1605977085.4556944
[trace] SendShare_52900306941 end flvm-2 1605977085.4600978
[trace] SendShare_29609750266 start flvm-3 1605977085.4601119
[trace] SendShare_29609750266 end flvm-3 1605977086.331035
[trace] SendShare_28633930838 start flvm-4 1605977086.3310776
[trace] SendShare_28633930838 end flvm-4 1605977086.343018
[trace] SendShare_59114245905 start flvm-5 1605977086.343033
[trace] SendShare_59114245905 end flvm-5 1605977086.3479805
[trace] SendShare_27723009896 start flvm-6 1605977086.3479939
[trace] SendShare_27723009896 end flvm-6 1605977086.3513348
[trace] SendShare_59947412930 start flvm-7 1605977086.3513465
[trace] SendShare_59947412930 end flvm-7 1605977086.355669
[trace] SendShare_37798076384 start flvm-8 1605977086.355681
[trace] SendShare_37798076384 end flvm-8 1605977086.360306
[trace] SendShare_57011103287 start flvm-9 1605977086.3603177
[trace] GetShare_57011103287 recv flvm-9 1605977086.360712
[trace] SendShare_57011103287 end flvm-9 1605977086.3607664
[trace] SendShare_65705998590 start flvm-10 1605977086.3607745
[trace] GetShare_15017354323 recv flvm-6 1605977086.3630352
[trace] GetShare_81197633248 recv flvm-11 1605977086.369509
[trace] GetShare_66015058801 recv flvm-8 1605977086.3712766
[trace] GetShare_76803015401 recv flvm-5 1605977086.3731246
[trace] GetShare_45187376158 recv flvm-10 1605977086.3749511
[trace] SendShare_65705998590 end flvm-10 1605977086.3750975
[trace] SendShare_61458943791 start flvm-11 1605977086.375107
[trace] GetShare_38746185759 recv flvm-13 1605977086.3787093
[trace] SendShare_61458943791 end flvm-11 1605977086.378875
[trace] SendShare_62712760305 start flvm-12 1605977086.3788853
[trace] GetShare_7289230664 recv flvm-4 1605977086.380985
[trace] GetShare_10663635279 recv flvm-2 1605977086.3827384
[trace] GetShare_70975106307 recv flvm-3 1605977086.3851144
[trace] GetShare_42947768822 recv flvm-7 1605977086.3920302
[trace] SendShare_62712760305 end flvm-12 1605977093.2116709
[trace] SendShare_48179421688 start flvm-13 1605977093.21172
[trace] SendShare_48179421688 end flvm-13 1605977093.2160094
[trace] EncryptParameter0 duration flvm-9 7.761068105697632
[trace] GetShare_33805091146 recv flvm-2 1605977093.2333007
[trace] GetShare_21723146159 recv flvm-4 1605977093.239097
[trace] GetShare_45587634015 recv flvm-7 1605977093.239634
[trace] MultiplyParameter0 duration flvm-9 0.023767709732055664
[trace] SendShare_18111446044 start flvm-2 1605977093.240271
[trace] SendShare_18111446044 end flvm-2 1605977093.2412808
[trace] SendShare_92183807357 start flvm-3 1605977093.2412999
[trace] SendShare_92183807357 end flvm-3 1605977093.2423038
[trace] SendShare_15648655039 start flvm-4 1605977093.2423148
[trace] GetShare_51130686518 recv flvm-12 1605977093.2448485
[trace] GetShare_39492600225 recv flvm-5 1605977093.2452316
[trace] GetShare_93239315056 recv flvm-10 1605977093.2455628
[trace] SendShare_15648655039 end flvm-4 1605977093.2459233
[trace] SendShare_67099069132 start flvm-5 1605977093.2459333
[trace] GetShare_77777722743 recv flvm-3 1605977093.2464826
[trace] GetShare_62324306776 recv flvm-13 1605977093.2468157
[trace] SendShare_67099069132 end flvm-5 1605977093.2469616
[trace] SendShare_85744762037 start flvm-6 1605977093.2469707
[trace] SendShare_85744762037 end flvm-6 1605977093.2487543
[trace] SendShare_9528065266 start flvm-7 1605977093.2487721
[trace] SendShare_9528065266 end flvm-7 1605977093.2499032
[trace] SendShare_5014970531 start flvm-8 1605977093.249914
[trace] SendShare_5014970531 end flvm-8 1605977093.2517922
[trace] SendShare_55867068730 start flvm-9 1605977093.2518098
[trace] GetShare_55867068730 recv flvm-9 1605977093.2524765
[trace] SendShare_55867068730 end flvm-9 1605977093.2526042
[trace] SendShare_42432975688 start flvm-10 1605977093.2526226
[trace] GetShare_16798982200 recv flvm-6 1605977093.2555602
[trace] SendShare_42432975688 end flvm-10 1605977093.255862
[trace] SendShare_91230235096 start flvm-11 1605977093.2558796
[trace] SendShare_91230235096 end flvm-11 1605977093.2568893
[trace] SendShare_76351870202 start flvm-12 1605977093.2568998
[trace] SendShare_76351870202 end flvm-12 1605977093.258704
[trace] SendShare_4696721736 start flvm-13 1605977093.2587256
[trace] SendShare_4696721736 end flvm-13 1605977093.2599616
[trace] EncryptParameter1 duration flvm-9 0.019947052001953125
[trace] GetShare_8104052803 recv flvm-8 1605977093.2613342
[trace] GetShare_93163035392 recv flvm-11 1605977093.2620149
[trace] MultiplyParameter1 duration flvm-9 0.059659481048583984
[trace] SendShare_19052181310 start flvm-2 1605977093.3446646
[trace] GetShare_17818441772 recv flvm-12 1605977093.3924158
[trace] SendShare_19052181310 end flvm-2 1605977093.583233
[trace] SendShare_2031291365 start flvm-3 1605977093.5832794
[trace] SendShare_2031291365 end flvm-3 1605977093.7070487
[trace] SendShare_92936013616 start flvm-4 1605977093.7070932
[trace] SendShare_92936013616 end flvm-4 1605977093.8839273
[trace] SendShare_49485905061 start flvm-5 1605977093.8839722
[trace] SendShare_49485905061 end flvm-5 1605977093.9972887
[trace] SendShare_96389239593 start flvm-6 1605977093.9973166
[trace] GetShare_70863471799 recv flvm-7 1605977094.2069917
[trace] SendShare_96389239593 end flvm-6 1605977094.2073298
[trace] SendShare_72757931119 start flvm-7 1605977094.2073433
[trace] SendShare_72757931119 end flvm-7 1605977094.3102593
[trace] SendShare_89267077978 start flvm-8 1605977094.31029
[trace] GetShare_76220899497 recv flvm-4 1605977094.6327102
[trace] SendShare_89267077978 end flvm-8 1605977094.63302
[trace] SendShare_839947817 start flvm-9 1605977094.6330326
[trace] GetShare_839947817 recv flvm-9 1605977094.6345577
[trace] SendShare_839947817 end flvm-9 1605977094.634631
[trace] SendShare_65447407371 start flvm-10 1605977094.6346402
[trace] SendShare_65447407371 end flvm-10 1605977094.7429643
[trace] SendShare_91824037738 start flvm-11 1605977094.7430086
[trace] GetShare_68232343267 recv flvm-2 1605977094.8935747
[trace] SendShare_91824037738 end flvm-11 1605977094.8938782
[trace] SendShare_89557900761 start flvm-12 1605977094.89389
[trace] SendShare_89557900761 end flvm-12 1605977094.996543
[trace] SendShare_57360455065 start flvm-13 1605977094.996588
[trace] GetShare_9039461864 recv flvm-8 1605977095.0973163
[trace] GetShare_43028331391 recv flvm-5 1605977095.1978025
[trace] GetShare_40541520985 recv flvm-13 1605977095.2939053
[trace] SendShare_57360455065 end flvm-13 1605977095.294883
[trace] EncryptParameter2 duration flvm-9 1.9734225273132324
[trace] GetShare_67648084756 recv flvm-6 1605977095.3980916
[trace] GetShare_93147483231 recv flvm-11 1605977095.4930193
[trace] GetShare_99927164008 recv flvm-3 1605977095.5919302
[trace] GetShare_19960636007 recv flvm-12 1605977095.6882043
[trace] GetShare_40916989803 recv flvm-7 1605977095.6905804
[trace] GetShare_435784089 recv flvm-4 1605977095.691081
[trace] GetShare_22826319978 recv flvm-10 1605977095.851756
[trace] GetShare_97531157871 recv flvm-2 1605977095.8524764
[trace] GetShare_23594068628 recv flvm-8 1605977095.8529592
