ID: flvm-3
Files already downloaded and verified
[trace] GlobalModelSend recv COORD 1605977044.8512697
[trace] LossFuncSend recv COORD 1605977044.861822
[trace] ModelConfigSend recv COORD 1605977044.8628075
[trace] LocalTraining duration flvm-3 41.45905375480652
[trace] SendShare_8193923716 start flvm-2 1605977086.3252616
[trace] GetShare_77733836229 recv flvm-6 1605977086.3292801
[trace] GetShare_29609750266 recv flvm-9 1605977086.3311622
[trace] GetShare_89972200900 recv flvm-11 1605977086.3330321
[trace] GetShare_15945481441 recv flvm-13 1605977086.3348045
[trace] GetShare_68102217767 recv flvm-5 1605977086.3365386
[trace] GetShare_41787172470 recv flvm-8 1605977086.3383253
[trace] GetShare_33055544270 recv flvm-10 1605977086.340063
[trace] GetShare_49538514944 recv flvm-4 1605977086.3417976
[trace] GetShare_40144586796 recv flvm-7 1605977086.343587
[trace] GetShare_59212051073 recv flvm-2 1605977086.3453202
[trace] SendShare_8193923716 end flvm-2 1605977086.3455386
[trace] SendShare_43407464711 start flvm-3 1605977086.345549
[trace] GetShare_43407464711 recv flvm-3 1605977086.3458757
[trace] SendShare_43407464711 end flvm-3 1605977086.3459747
[trace] SendShare_65950206015 start flvm-4 1605977086.3459845
[trace] SendShare_65950206015 end flvm-4 1605977086.3692858
[trace] SendShare_43752465784 start flvm-5 1605977086.3693218
[trace] SendShare_43752465784 end flvm-5 1605977086.372746
[trace] SendShare_17185043832 start flvm-6 1605977086.3727858
[trace] SendShare_17185043832 end flvm-6 1605977086.376352
[trace] SendShare_46222338455 start flvm-7 1605977086.3763866
[trace] SendShare_46222338455 end flvm-7 1605977086.3802297
[trace] SendShare_53166995314 start flvm-8 1605977086.3802412
[trace] SendShare_53166995314 end flvm-8 1605977086.3837535
[trace] SendShare_70975106307 start flvm-9 1605977086.3837903
[trace] SendShare_70975106307 end flvm-9 1605977086.3865626
[trace] SendShare_22685151501 start flvm-10 1605977086.3865957
[trace] SendShare_22685151501 end flvm-10 1605977086.389747
[trace] SendShare_1831089319 start flvm-11 1605977086.3897855
[trace] SendShare_1831089319 end flvm-11 1605977086.3930001
[trace] SendShare_46939095297 start flvm-12 1605977086.3930154
[trace] SendShare_46939095297 end flvm-12 1605977093.1974046
[trace] SendShare_10132169977 start flvm-13 1605977093.197428
[trace] SendShare_10132169977 end flvm-13 1605977093.2043273
[trace] EncryptParameter0 duration flvm-3 6.87991738319397
[trace] GetShare_15191310478 recv flvm-12 1605977093.2236316
[trace] GetShare_94779107188 recv flvm-2 1605977093.2262948
