ID: flvm-12
Files already downloaded and verified
[trace] GlobalModelSend recv COORD 1605977045.4091425
[trace] LossFuncSend recv COORD 1605977045.4189322
[trace] ModelConfigSend recv COORD 1605977045.4205184
[trace] LocalTraining duration flvm-12 47.762391567230225
[trace] SendShare_14043491913 start flvm-2 1605977093.1885073
[trace] GetShare_93356561145 recv flvm-7 1605977093.1939018
[trace] GetShare_46939095297 recv flvm-3 1605977093.1957798
[trace] GetShare_50979263924 recv flvm-2 1605977093.1975405
[trace] GetShare_88493235831 recv flvm-4 1605977093.1993346
[trace] GetShare_50508712731 recv flvm-13 1605977093.2011163
[trace] GetShare_96683439771 recv flvm-10 1605977093.2028975
[trace] GetShare_3778392152 recv flvm-5 1605977093.2046933
[trace] GetShare_76129401133 recv flvm-8 1605977093.2088866
[trace] GetShare_62712760305 recv flvm-9 1605977093.2107706
[trace] GetShare_98093664054 recv flvm-11 1605977093.2126093
[trace] GetShare_12660746343 recv flvm-6 1605977093.2144904
[trace] SendShare_14043491913 end flvm-2 1605977093.2147934
[trace] SendShare_15191310478 start flvm-3 1605977093.214807
[trace] SendShare_15191310478 end flvm-3 1605977093.223214
[trace] SendShare_88073242223 start flvm-4 1605977093.2232254
[trace] SendShare_88073242223 end flvm-4 1605977093.2266881
[trace] SendShare_69893010873 start flvm-5 1605977093.226701
[trace] SendShare_69893010873 end flvm-5 1605977093.2301106
[trace] SendShare_93023619064 start flvm-6 1605977093.230149
[trace] SendShare_93023619064 end flvm-6 1605977093.2341778
[trace] SendShare_69828408063 start flvm-7 1605977093.2342129
[trace] GetShare_14804368379 recv flvm-2 1605977093.236759
[trace] SendShare_69828408063 end flvm-7 1605977093.2387185
[trace] SendShare_27812827735 start flvm-8 1605977093.2387528
[trace] SendShare_27812827735 end flvm-8 1605977093.2424283
[trace] SendShare_51130686518 start flvm-9 1605977093.2424624
[trace] GetShare_5052881982 recv flvm-4 1605977093.244004
[trace] GetShare_59335827657 recv flvm-7 1605977093.2443376
[trace] SendShare_51130686518 end flvm-9 1605977093.2459319
[trace] SendShare_74734339142 start flvm-10 1605977093.2459426
[trace] SendShare_74734339142 end flvm-10 1605977093.2493005
[trace] SendShare_37075725880 start flvm-11 1605977093.2493353
[trace] GetShare_19275054908 recv flvm-10 1605977093.2505875
[trace] SendShare_37075725880 end flvm-11 1605977093.2527406
[trace] SendShare_46895852757 start flvm-12 1605977093.2527752
[trace] GetShare_46895852757 recv flvm-12 1605977093.2532196
[trace] SendShare_46895852757 end flvm-12 1605977093.253279
[trace] SendShare_62238388088 start flvm-13 1605977093.253289
[trace] GetShare_1570858216 recv flvm-3 1605977093.253971
[trace] GetShare_57397337731 recv flvm-13 1605977093.2543576
[trace] GetShare_76550978073 recv flvm-5 1605977093.2552288
[trace] SendShare_62238388088 end flvm-13 1605977093.256316
[trace] EncryptParameter0 duration flvm-12 0.0688631534576416
[trace] GetShare_76351870202 recv flvm-9 1605977093.2583132
[trace] GetShare_59252989636 recv flvm-6 1605977093.2609303
[trace] GetShare_33181814517 recv flvm-11 1605977093.2652552
[trace] GetShare_54959511265 recv flvm-8 1605977093.2664046
[trace] MultiplyParameter0 duration flvm-12 0.06284666061401367
[trace] SendShare_57782706512 start flvm-2 1605977093.3203022
[trace] SendShare_57782706512 end flvm-2 1605977093.3800488
[trace] SendShare_49747399135 start flvm-3 1605977093.3800762
[trace] SendShare_49747399135 end flvm-3 1605977093.3814354
[trace] SendShare_19933017498 start flvm-4 1605977093.3814592
[trace] SendShare_19933017498 end flvm-4 1605977093.3837173
[trace] SendShare_13978069969 start flvm-5 1605977093.3837402
[trace] SendShare_13978069969 end flvm-5 1605977093.385559
[trace] SendShare_244331304 start flvm-6 1605977093.3855946
[trace] SendShare_244331304 end flvm-6 1605977093.3872216
[trace] SendShare_1708324335 start flvm-7 1605977093.3872445
[trace] SendShare_1708324335 end flvm-7 1605977093.3892286
[trace] SendShare_79046887947 start flvm-8 1605977093.3892508
[trace] SendShare_79046887947 end flvm-8 1605977093.3911219
[trace] SendShare_17818441772 start flvm-9 1605977093.391134
[trace] SendShare_17818441772 end flvm-9 1605977093.3929198
[trace] SendShare_43596297537 start flvm-10 1605977093.3929298
[trace] SendShare_43596297537 end flvm-10 1605977093.3948636
[trace] SendShare_87756160073 start flvm-11 1605977093.3948736
[trace] SendShare_87756160073 end flvm-11 1605977093.3967032
[trace] SendShare_23418831630 start flvm-12 1605977093.396714
[trace] GetShare_23418831630 recv flvm-12 1605977093.3970153
[trace] SendShare_23418831630 end flvm-12 1605977093.3970687
[trace] SendShare_13821879972 start flvm-13 1605977093.3970776
[trace] SendShare_13821879972 end flvm-13 1605977093.3993347
[trace] EncryptParameter1 duration flvm-12 0.07973289489746094
[trace] MultiplyParameter1 duration flvm-12 0.09325480461120605
[trace] SendShare_72272911627 start flvm-2 1605977093.5141604
[trace] SendShare_72272911627 end flvm-2 1605977094.2594616
[trace] SendShare_81807264886 start flvm-3 1605977094.2595055
[trace] SendShare_81807264886 end flvm-3 1605977094.363682
[trace] SendShare_26871561477 start flvm-4 1605977094.3637109
[trace] GetShare_25595295358 recv flvm-7 1605977094.5986419
[trace] SendShare_26871561477 end flvm-4 1605977094.6690397
[trace] SendShare_84715616551 start flvm-5 1605977094.6690767
[trace] GetShare_89557900761 recv flvm-9 1605977094.995636
[trace] SendShare_84715616551 end flvm-5 1605977094.9960454
[trace] SendShare_42441501484 start flvm-6 1605977094.9960635
[trace] GetShare_5254807439 recv flvm-4 1605977095.094688
[trace] SendShare_42441501484 end flvm-6 1605977095.1009245
[trace] SendShare_5222595373 start flvm-7 1605977095.1009364
[trace] GetShare_90534304769 recv flvm-2 1605977095.2296433
[trace] SendShare_5222595373 end flvm-7 1605977095.3274686
