ID: flvm-10
Files already downloaded and verified
[trace] SendShare_67888202179 start flvm-10 1605977127.6679387
[trace] GetShare_67888202179 recv flvm-10 1605977127.680846
[trace] SendShare_67888202179 end flvm-10 1605977127.6809864
[trace] SendShare_49844442161 start flvm-11 1605977127.680998
[trace] GetShare_41473890192 recv flvm-4 1605977128.0407877
[trace] SendShare_49844442161 end flvm-11 1605977128.7217157
[trace] SendShare_6457327005 start flvm-12 1605977128.7217417
[trace] GetShare_71432635895 recv flvm-5 1605977128.8642173
[trace] GetShare_77661522089 recv flvm-7 1605977129.591952
[trace] GetShare_8608257673 recv flvm-12 1605977130.4180446
[trace] SendShare_6457327005 end flvm-12 1605977130.418449
[trace] SendShare_99668053438 start flvm-13 1605977130.418463
[trace] GetShare_36334364277 recv flvm-8 1605977130.4446619
[trace] GetShare_24827748008 recv flvm-2 1605977131.2306004
[trace] SendShare_99668053438 end flvm-13 1605977131.2870705
[trace] EncryptParameter6 duration flvm-10 15.13045597076416
[trace] GetShare_33925826303 recv flvm-6 1605977131.6289551
[trace] GetShare_93459736994 recv flvm-9 1605977131.6295204
[trace] MultiplyParameter6 duration flvm-10 0.8921389579772949
[trace] SendShare_95105741685 start flvm-2 1605977132.1800032
[trace] SendShare_95105741685 end flvm-2 1605977132.418416
[trace] SendShare_99529330718 start flvm-3 1605977132.4184318
[trace] SendShare_99529330718 end flvm-3 1605977132.6625526
[trace] SendShare_4357060405 start flvm-4 1605977132.6625688
[trace] SendShare_4357060405 end flvm-4 1605977132.6659143
[trace] SendShare_53326301086 start flvm-5 1605977132.6659281
[trace] SendShare_53326301086 end flvm-5 1605977132.6727085
[trace] SendShare_35428007378 start flvm-6 1605977132.672723
[trace] SendShare_35428007378 end flvm-6 1605977132.685007
[trace] SendShare_99196083284 start flvm-7 1605977132.6850457
[trace] SendShare_99196083284 end flvm-7 1605977132.688966
[trace] SendShare_25009680228 start flvm-8 1605977132.6889787
[trace] SendShare_25009680228 end flvm-8 1605977132.6923504
[trace] SendShare_83542165855 start flvm-9 1605977132.6923862
[trace] GetShare_42780026771 recv flvm-13 1605977132.6948555
[trace] GetShare_11100474523 recv flvm-11 1605977132.695432
[trace] SendShare_83542165855 end flvm-9 1605977132.695598
[trace] SendShare_90394102223 start flvm-10 1605977132.6956084
[trace] GetShare_90394102223 recv flvm-10 1605977132.695924
[trace] SendShare_90394102223 end flvm-10 1605977132.6959767
[trace] SendShare_37937400435 start flvm-11 1605977132.6959853
[trace] SendShare_37937400435 end flvm-11 1605977132.6978438
[trace] SendShare_34079490940 start flvm-12 1605977132.6978552
[trace] SendShare_34079490940 end flvm-12 1605977133.2039685
[trace] SendShare_13714134027 start flvm-13 1605977133.2039838
[trace] SendShare_13714134027 end flvm-13 1605977133.206041
[trace] EncryptParameter7 duration flvm-10 1.0264842510223389
[trace] GetShare_17623216197 recv flvm-3 1605977134.501933
[trace] GetShare_57284274299 recv flvm-4 1605977135.311793
[trace] GetShare_3577802716 recv flvm-12 1605977135.3125012
[trace] GetShare_21238978328 recv flvm-7 1605977136.4822037
[trace] GetShare_28117348808 recv flvm-5 1605977137.0514846
[trace] GetShare_26812020510 recv flvm-8 1605977137.5833385
[trace] GetShare_67538478142 recv flvm-9 1605977138.1265917
[trace] MultiplyParameter7 duration flvm-10 5.0112059116363525
[trace] SendShare_8574223884 start flvm-2 1605977138.3360615
[trace] GetShare_64814478735 recv flvm-4 1605977138.7683876
[trace] SendShare_8574223884 end flvm-2 1605977138.8518236
[trace] SendShare_98474312954 start flvm-3 1605977138.8518376
[trace] SendShare_98474312954 end flvm-3 1605977139.3659124
[trace] SendShare_91711278281 start flvm-4 1605977139.365932
[trace] GetShare_98867810166 recv flvm-2 1605977139.7671347
[trace] SendShare_91711278281 end flvm-4 1605977139.9048836
[trace] SendShare_64366228869 start flvm-5 1605977139.9049053
[trace] GetShare_61551685846 recv flvm-6 1605977140.8194127
[trace] GetShare_62624107014 recv flvm-3 1605977140.8224502
[trace] SendShare_64366228869 end flvm-5 1605977140.8229465
[trace] SendShare_18597796724 start flvm-6 1605977140.8229623
[trace] SendShare_18597796724 end flvm-6 1605977141.358368
[trace] SendShare_63638757265 start flvm-7 1605977141.3583875
[trace] GetShare_41006803353 recv flvm-11 1605977141.9455478
[trace] GetShare_89265986499 recv flvm-8 1605977141.9471185
[trace] SendShare_63638757265 end flvm-7 1605977141.9473379
[trace] SendShare_31712973362 start flvm-8 1605977141.947349
[trace] SendShare_31712973362 end flvm-8 1605977142.4652357
[trace] SendShare_19904294993 start flvm-9 1605977142.465257
[trace] SendShare_19904294993 end flvm-9 1605977143.0174782
[trace] SendShare_29608306875 start flvm-10 1605977143.017523
[trace] GetShare_29608306875 recv flvm-10 1605977143.0258625
[trace] SendShare_29608306875 end flvm-10 1605977143.025983
[trace] SendShare_95765802075 start flvm-11 1605977143.0259936
[trace] GetShare_1465543192 recv flvm-7 1605977143.0923002
[trace] GetShare_56487546994 recv flvm-5 1605977143.128689
[trace] GetShare_60655745471 recv flvm-9 1605977143.1292915
[trace] SendShare_95765802075 end flvm-11 1605977143.597377
[trace] SendShare_91746599738 start flvm-12 1605977143.597416
[trace] GetShare_3240619864 recv flvm-13 1605977144.2730968
[trace] SendShare_91746599738 end flvm-12 1605977144.2734854
[trace] SendShare_49316374081 start flvm-13 1605977144.2734985
[trace] GetShare_37685144596 recv flvm-12 1605977145.223941
[trace] SendShare_49316374081 end flvm-13 1605977145.2242715
[trace] EncryptParameter8 duration flvm-10 7.004476070404053
[trace] GetShare_7946104088 recv flvm-3 1605977147.4275737
[trace] GetShare_55020077197 recv flvm-6 1605977147.5834
[trace] GetShare_29630837455 recv flvm-13 1605977151.5029252
[trace] GetShare_43594884742 recv flvm-12 1605977151.503485
[trace] MultiplyParameter8 duration flvm-10 6.361214876174927
[trace] SendShare_86326879766 start flvm-2 1605977151.5860484
[trace] SendShare_86326879766 end flvm-2 1605977154.4569464
[trace] SendShare_3482051312 start flvm-3 1605977154.456977
[trace] SendShare_3482051312 end flvm-3 1605977154.7691042
[trace] SendShare_93682649374 start flvm-4 1605977154.769135
[trace] SendShare_93682649374 end flvm-4 1605977154.772962
[trace] SendShare_4278516564 start flvm-5 1605977154.772976
[trace] SendShare_4278516564 end flvm-5 1605977155.333754
[trace] SendShare_75376265920 start flvm-6 1605977155.3337693
[trace] SendShare_75376265920 end flvm-6 1605977155.336022
[trace] SendShare_7385056221 start flvm-7 1605977155.3360438
[trace] SendShare_7385056221 end flvm-7 1605977155.339236
[trace] SendShare_71360819167 start flvm-8 1605977155.339249
[trace] SendShare_71360819167 end flvm-8 1605977155.341824
[trace] SendShare_15522575881 start flvm-9 1605977155.3418367
[trace] SendShare_15522575881 end flvm-9 1605977155.345096
[trace] SendShare_12447285410 start flvm-10 1605977155.345131
[trace] GetShare_12447285410 recv flvm-10 1605977155.3460288
[trace] SendShare_12447285410 end flvm-10 1605977155.3460977
[trace] SendShare_77902871310 start flvm-11 1605977155.346111
[trace] SendShare_77902871310 end flvm-11 1605977155.3481033
[trace] SendShare_75529231899 start flvm-12 1605977155.3481371
[trace] SendShare_75529231899 end flvm-12 1605977155.3509712
[trace] SendShare_73044707423 start flvm-13 1605977155.3509853
[trace] GetShare_95201588302 recv flvm-11 1605977155.6952927
[trace] SendShare_73044707423 end flvm-13 1605977157.5336013
[trace] EncryptParameter9 duration flvm-10 5.947934627532959
[trace] MultiplyParameter9 duration flvm-10 5.923846006393433
[trace] SendShare_39295876721 start flvm-2 1605977164.3850527
[trace] GetShare_15751877829 recv flvm-2 1605977169.822064
[trace] GetShare_67978305500 recv flvm-4 1605977183.2593482
[trace] SendShare_39295876721 end flvm-2 1605977183.260896
[trace] SendShare_78472605131 start flvm-3 1605977183.2609105
[trace] GetShare_33389327334 recv flvm-3 1605977183.6036477
[trace] GetShare_94317320359 recv flvm-8 1605977187.4569824
[trace] SendShare_78472605131 end flvm-3 1605977187.458343
[trace] SendShare_78767737093 start flvm-4 1605977187.4583576
[trace] GetShare_49282275531 recv flvm-5 1605977191.712399
[trace] SendShare_78767737093 end flvm-4 1605977191.7137654
[trace] SendShare_1137895899 start flvm-5 1605977191.71378
[trace] GetShare_18192071284 recv flvm-9 1605977195.9107854
[trace] GetShare_17832901587 recv flvm-2 1605977198.89337
[trace] SendShare_1137895899 end flvm-5 1605977199.9564908
[trace] SendShare_87972950235 start flvm-6 1605977199.9565175
[trace] GetShare_58830394140 recv flvm-6 1605977207.9304008
[trace] GetShare_48636602472 recv flvm-7 1605977212.387209
[trace] GetShare_91745682575 recv flvm-13 1605977216.9211302
[trace] SendShare_87972950235 end flvm-6 1605977216.922515
[trace] SendShare_28811237978 start flvm-7 1605977216.922529
[trace] GetShare_80008895899 recv flvm-12 1605977223.7796183
[trace] SendShare_28811237978 end flvm-7 1605977223.7809515
[trace] SendShare_9318032308 start flvm-8 1605977223.7809653
[trace] GetShare_51517916869 recv flvm-11 1605977228.5578008
[trace] SendShare_9318032308 end flvm-8 1605977228.559245
[trace] SendShare_16584430040 start flvm-9 1605977228.5592597
[trace] SendShare_16584430040 end flvm-9 1605977232.6115146
[trace] SendShare_35775596386 start flvm-10 1605977232.611535
[trace] GetShare_35775596386 recv flvm-10 1605977232.817896
[trace] SendShare_35775596386 end flvm-10 1605977232.8189063
[trace] SendShare_16384618433 start flvm-11 1605977232.8189228
[trace] GetShare_10686585153 recv flvm-4 1605977233.1133878
[trace] GetShare_82962341821 recv flvm-5 1605977233.379033
[trace] GetShare_15262557332 recv flvm-9 1605977233.405867
[trace] SendShare_16384618433 end flvm-11 1605977237.0115094
[trace] SendShare_61010715009 start flvm-12 1605977237.0115304
[trace] GetShare_17304939443 recv flvm-3 1605977241.8511088
[trace] GetShare_88703153290 recv flvm-8 1605977241.865507
[trace] SendShare_61010715009 end flvm-12 1605977245.9331326
[trace] SendShare_77900713146 start flvm-13 1605977245.9331553
[trace] SendShare_77900713146 end flvm-13 1605977250.339463
[trace] EncryptParameter10 duration flvm-10 86.87670111656189
[trace] GetShare_68523779108 recv flvm-7 1605977251.3033519
[trace] GetShare_94040289630 recv flvm-6 1605977251.776271
[trace] GetShare_68278300169 recv flvm-12 1605977251.781066
[trace] MultiplyParameter10 duration flvm-10 4.826687812805176
[trace] SendShare_11041111262 start flvm-2 1605977255.1786397
[trace] SendShare_11041111262 end flvm-2 1605977266.5270476
[trace] SendShare_27948089431 start flvm-3 1605977266.5270686
[trace] SendShare_27948089431 end flvm-3 1605977266.5361905
[trace] SendShare_95965864874 start flvm-4 1605977266.5362031
[trace] SendShare_95965864874 end flvm-4 1605977266.5420399
[trace] SendShare_30209158910 start flvm-5 1605977266.5420523
[trace] SendShare_30209158910 end flvm-5 1605977267.1442153
[trace] SendShare_25591015094 start flvm-6 1605977267.1442432
[trace] SendShare_25591015094 end flvm-6 1605977267.1509702
[trace] SendShare_41794339522 start flvm-7 1605977267.1509829
[trace] SendShare_41794339522 end flvm-7 1605977267.159274
[trace] SendShare_67737253337 start flvm-8 1605977267.159286
[trace] SendShare_67737253337 end flvm-8 1605977267.1689208
[trace] SendShare_49347385029 start flvm-9 1605977267.168981
[trace] GetShare_52777726420 recv flvm-11 1605977269.3309865
[trace] GetShare_64235338757 recv flvm-13 1605977269.3457263
[trace] SendShare_49347385029 end flvm-9 1605977269.3462489
[trace] SendShare_4159242100 start flvm-10 1605977269.346263
[trace] GetShare_4159242100 recv flvm-10 1605977269.3466704
[trace] SendShare_4159242100 end flvm-10 1605977269.3467276
[trace] SendShare_92772141313 start flvm-11 1605977269.3467362
[trace] SendShare_92772141313 end flvm-11 1605977269.3607638
[trace] SendShare_18593043749 start flvm-12 1605977269.3607996
[trace] SendShare_18593043749 end flvm-12 1605977275.6689036
[trace] SendShare_193854744 start flvm-13 1605977275.668924
[trace] SendShare_193854744 end flvm-13 1605977275.6763747
[trace] EncryptParameter11 duration flvm-10 20.498814344406128
[trace] GetShare_78774734873 recv flvm-2 1605977285.9288425
[trace] MultiplyParameter11 duration flvm-10 21.286991119384766
[trace] SendShare_3510545855 start flvm-2 1605977300.590179
[trace] GetShare_25164752956 recv flvm-3 1605977319.6277246
[trace] GetShare_42985943351 recv flvm-9 1605977393.2388134
[trace] SendShare_3510545855 end flvm-2 1605977393.2430608
[trace] SendShare_52926341437 start flvm-3 1605977393.243076
[trace] SendShare_52926341437 end flvm-3 1605977436.808965
